timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631175225688,67,Issues list-1,200,OK,Thread Group 1-15,text,true,,622,275,21,21,http://10.240.4.179/api/issues/?ordering=-creation_date,67,0,0
1631175225613,155,Random article,200,OK,Thread Group 1-6,text,true,,20524,531,22,22,http://10.240.4.179/api/articles/8pGzPyTDKBjR/,25,0,0
1631175225613,25,Random article-0,301,Moved Permanently,Thread Group 1-6,text,true,,279,265,22,22,http://10.240.4.179/api/articles/8pGzPyTDKBjR,25,0,0
1631175225638,130,Random article-1,200,OK,Thread Group 1-6,text,true,,20245,266,22,22,http://10.240.4.179/api/articles/8pGzPyTDKBjR/,126,0,0
1631175225585,190,Issue jdh001,200,OK,Thread Group 1-9,text,true,,750,515,22,22,http://10.240.4.179/api/issues/jdh001/,53,0,0
1631175225585,53,Issue jdh001-0,301,Moved Permanently,Thread Group 1-9,text,true,,271,257,22,22,http://10.240.4.179/api/issues/jdh001,53,0,0
1631175225638,137,Issue jdh001-1,200,OK,Thread Group 1-9,text,true,,479,258,22,22,http://10.240.4.179/api/issues/jdh001/,137,0,0
1631175225610,175,Issues list,200,OK,Thread Group 1-16,text,true,,910,549,22,22,http://10.240.4.179/api/issues/?ordering=-creation_date,28,0,2
1631175225610,28,Issues list-0,301,Moved Permanently,Thread Group 1-16,text,true,,288,274,22,22,http://10.240.4.179/api/issues?ordering=-creation_date,28,0,2
1631175225638,147,Issues list-1,200,OK,Thread Group 1-16,text,true,,622,275,22,22,http://10.240.4.179/api/issues/?ordering=-creation_date,147,0,0
1631175225660,136,Issues list,200,OK,Thread Group 1-18,text,true,,910,549,23,23,http://10.240.4.179/api/issues/?ordering=-creation_date,9,0,5
1631175225660,9,Issues list-0,301,Moved Permanently,Thread Group 1-18,text,true,,288,274,23,23,http://10.240.4.179/api/issues?ordering=-creation_date,9,0,5
1631175225669,127,Issues list-1,200,OK,Thread Group 1-18,text,true,,622,275,23,23,http://10.240.4.179/api/issues/?ordering=-creation_date,127,0,0
1631175225667,132,Articles's list jdh001,200,OK,Thread Group 1-7,text,true,,209265,264,23,23,http://10.240.4.179/api/articles/?pid=jdh001,68,0,0
1631175225591,215,Issue jdh001,200,OK,Thread Group 1-11,text,true,,750,515,23,23,http://10.240.4.179/api/issues/jdh001/,101,0,0
1631175225591,101,Issue jdh001-0,301,Moved Permanently,Thread Group 1-11,text,true,,271,257,23,23,http://10.240.4.179/api/issues/jdh001,101,0,0
1631175225692,114,Issue jdh001-1,200,OK,Thread Group 1-11,text,true,,479,258,23,23,http://10.240.4.179/api/issues/jdh001/,114,0,0
1631175225598,214,Issue jdh001,200,OK,Thread Group 1-12,text,true,,750,515,24,24,http://10.240.4.179/api/issues/jdh001/,94,0,0
1631175225598,94,Issue jdh001-0,301,Moved Permanently,Thread Group 1-12,text,true,,271,257,24,24,http://10.240.4.179/api/issues/jdh001,94,0,0
1631175225692,120,Issue jdh001-1,200,OK,Thread Group 1-12,text,true,,479,258,24,24,http://10.240.4.179/api/issues/jdh001/,120,0,0
