timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631775672789,5,Issues list-0,301,Moved Permanently,Thread Group 1-13,text,true,,288,274,7,7,http://10.240.4.179/api/issues?ordering=-creation_date,5,0,2
1631775672794,12,Issues list-1,200,OK,Thread Group 1-13,text,true,,622,275,7,7,http://10.240.4.179/api/issues/?ordering=-creation_date,12,0,0
1631775672838,25,Issues list,200,OK,Thread Group 1-14,text,true,,910,549,8,8,http://10.240.4.179/api/issues/?ordering=-creation_date,6,0,3
1631775672838,6,Issues list-0,301,Moved Permanently,Thread Group 1-14,text,true,,288,274,8,8,http://10.240.4.179/api/issues?ordering=-creation_date,6,0,3
1631775672844,19,Issues list-1,200,OK,Thread Group 1-14,text,true,,622,275,8,8,http://10.240.4.179/api/issues/?ordering=-creation_date,19,0,0
1631775672688,175,Articles's list jdh001,200,OK,Thread Group 1-9,text,true,,224350,264,8,8,http://10.240.4.179/api/articles/?pid=jdh001,167,0,0
1631775672690,184,Issues list,200,OK,Thread Group 1-11,text,true,,910,549,8,8,http://10.240.4.179/api/issues/?ordering=-creation_date,170,0,1
1631775672690,170,Issues list-0,301,Moved Permanently,Thread Group 1-11,text,true,,288,274,8,8,http://10.240.4.179/api/issues?ordering=-creation_date,170,0,1
1631775672860,14,Issues list-1,200,OK,Thread Group 1-11,text,true,,622,275,8,8,http://10.240.4.179/api/issues/?ordering=-creation_date,14,0,0
1631775672863,20,Issue jdh001,200,OK,Thread Group 1-14,text,true,,750,515,8,8,http://10.240.4.179/api/issues/jdh001/,11,0,0
1631775672863,11,Issue jdh001-0,301,Moved Permanently,Thread Group 1-14,text,true,,271,257,8,8,http://10.240.4.179/api/issues/jdh001,11,0,0
1631775672874,9,Issue jdh001-1,200,OK,Thread Group 1-14,text,true,,479,258,8,8,http://10.240.4.179/api/issues/jdh001/,9,0,0
1631775672874,20,Issue jdh001,200,OK,Thread Group 1-11,text,true,,750,515,9,9,http://10.240.4.179/api/issues/jdh001/,9,0,0
1631775672874,9,Issue jdh001-0,301,Moved Permanently,Thread Group 1-11,text,true,,271,257,9,9,http://10.240.4.179/api/issues/jdh001,9,0,0
1631775672883,11,Issue jdh001-1,200,OK,Thread Group 1-11,text,true,,479,258,9,9,http://10.240.4.179/api/issues/jdh001/,11,0,0
1631775672699,233,Articles's list jdh001,200,OK,Thread Group 1-10,text,true,,224350,264,9,9,http://10.240.4.179/api/articles/?pid=jdh001,226,0,0
1631775672741,198,Issues list,200,OK,Thread Group 1-12,text,true,,910,549,10,10,http://10.240.4.179/api/issues/?ordering=-creation_date,4,0,1
1631775672741,4,Issues list-0,301,Moved Permanently,Thread Group 1-12,text,true,,288,274,10,10,http://10.240.4.179/api/issues?ordering=-creation_date,4,0,1
1631775672745,194,Issues list-1,200,OK,Thread Group 1-12,text,true,,622,275,10,10,http://10.240.4.179/api/issues/?ordering=-creation_date,194,0,0
1631775672745,214,Random article,200,OK,Thread Group 1-8,text,true,,19120,531,10,10,http://10.240.4.179/api/articles/SLCj9T3MsrEk/,2,0,0
1631775672745,2,Random article-0,301,Moved Permanently,Thread Group 1-8,text,true,,279,265,10,10,http://10.240.4.179/api/articles/SLCj9T3MsrEk,2,0,0
1631775672747,212,Random article-1,200,OK,Thread Group 1-8,text,true,,18841,266,10,10,http://10.240.4.179/api/articles/SLCj9T3MsrEk/,212,0,0
1631775672883,85,Articles's list jdh001,200,OK,Thread Group 1-14,text,true,,224350,264,10,10,http://10.240.4.179/api/articles/?pid=jdh001,78,0,0
1631775672800,176,Random article,200,OK,Thread Group 1-7,text,true,,19120,531,10,10,http://10.240.4.179/api/articles/SLCj9T3MsrEk/,6,0,0
1631775672800,6,Random article-0,301,Moved Permanently,Thread Group 1-7,text,true,,279,265,10,10,http://10.240.4.179/api/articles/SLCj9T3MsrEk,6,0,0
1631775672806,170,Random article-1,200,OK,Thread Group 1-7,text,true,,18841,266,10,10,http://10.240.4.179/api/articles/SLCj9T3MsrEk/,170,0,0
1631775672960,35,Raw github,200,OK,Thread Group 1-8,text,true,,1847661,331,11,11,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-SLCj9T3MsrEk/main/jdh_twitter5_anonymised.ipynb,1,0,0
1631775672971,26,Random article,200,OK,Thread Group 1-14,text,true,,30292,531,10,10,http://10.240.4.179/api/articles/4yxHGiqXYRbX/,2,0,0
1631775672971,2,Random article-0,301,Moved Permanently,Thread Group 1-14,text,true,,279,265,10,10,http://10.240.4.179/api/articles/4yxHGiqXYRbX,2,0,0
1631775672973,24,Random article-1,200,OK,Thread Group 1-14,text,true,,30013,266,10,10,http://10.240.4.179/api/articles/4yxHGiqXYRbX/,24,0,0
1631775672866,137,Random article,200,OK,Thread Group 1-9,text,true,,30292,531,10,10,http://10.240.4.179/api/articles/4yxHGiqXYRbX/,9,0,0
1631775672866,9,Random article-0,301,Moved Permanently,Thread Group 1-9,text,true,,279,265,10,10,http://10.240.4.179/api/articles/4yxHGiqXYRbX,9,0,0
1631775672875,128,Random article-1,200,OK,Thread Group 1-9,text,true,,30013,266,10,10,http://10.240.4.179/api/articles/4yxHGiqXYRbX/,128,0,0
1631775672806,199,Issue jdh001,200,OK,Thread Group 1-13,text,true,,750,515,10,10,http://10.240.4.179/api/issues/jdh001/,171,0,0
1631775672806,171,Issue jdh001-0,301,Moved Permanently,Thread Group 1-13,text,true,,271,257,10,10,http://10.240.4.179/api/issues/jdh001,171,0,0
1631775672977,28,Issue jdh001-1,200,OK,Thread Group 1-13,text,true,,479,258,10,10,http://10.240.4.179/api/issues/jdh001/,28,0,0
1631775672977,34,Raw github,200,OK,Thread Group 1-7,text,true,,1847661,331,10,10,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-SLCj9T3MsrEk/main/jdh_twitter5_anonymised.ipynb,1,0,0
1631775673037,20,Issues list,200,OK,Thread Group 1-18,text,true,,910,549,10,10,http://10.240.4.179/api/issues/?ordering=-creation_date,6,0,2
1631775673037,6,Issues list-0,301,Moved Permanently,Thread Group 1-18,text,true,,288,274,10,10,http://10.240.4.179/api/issues?ordering=-creation_date,6,0,2
1631775673043,14,Issues list-1,200,OK,Thread Group 1-18,text,true,,622,275,10,10,http://10.240.4.179/api/issues/?ordering=-creation_date,14,0,0
1631775672890,191,Issues list,200,OK,Thread Group 1-15,text,true,,910,549,10,10,http://10.240.4.179/api/issues/?ordering=-creation_date,74,0,3
1631775672890,74,Issues list-0,301,Moved Permanently,Thread Group 1-15,text,true,,288,274,10,10,http://10.240.4.179/api/issues?ordering=-creation_date,74,0,3
1631775672965,116,Issues list-1,200,OK,Thread Group 1-15,text,true,,622,275,10,10,http://10.240.4.179/api/issues/?ordering=-creation_date,116,0,0
1631775672895,189,Articles's list jdh001,200,OK,Thread Group 1-11,text,true,,224350,264,10,10,http://10.240.4.179/api/articles/?pid=jdh001,174,0,0
1631775672935,170,Random article,200,OK,Thread Group 1-10,text,true,,20524,531,11,11,http://10.240.4.179/api/articles/8pGzPyTDKBjR/,136,0,0
1631775672935,136,Random article-0,301,Moved Permanently,Thread Group 1-10,text,true,,279,265,11,11,http://10.240.4.179/api/articles/8pGzPyTDKBjR,136,0,0
